id;x;y;bio02;bio04;bio06;bio09;bio12;bio15;bio16;acap;aset;aste;catr;ccor;cdel;cfee;chir;cleu;cpha;cvil;sgar;dsel
5372;-52.3708333336667;-26.9291666667377;11.9750000635783;327.292326148083;6.30000019073486;17.0833336512248;2230;12.1149588734094;620;0;0;0;0;0;0;0;0;0;0;0;0;0
5373;-51.804166667;-26.9291666667377;12.3499999841054;320.825162230308;4.80000019073486;11.9166667461395;1800;16.7751934509832;528;0;0;0;0;0;0;0;0;0;0;0;0;0
5374;-51.6875000003333;-26.9291666667377;11.9583333333333;317.522063513825;4.69999980926514;11.6166667143504;1749;16.905495343097;511;0;0;0;0;0;0;0;0;0;0;0;0;0
5375;-51.629166667;-26.9291666667377;11.6083332300186;311.772479842882;4.5;11.2499999205271;1737;16.2629046465046;505;0;0;0;0;0;0;0;0;0;0;0;0;0
5376;-49.954166667;-26.9291666667377;10.4916667143504;328.149938918768;6.80000019073486;12.8999999364217;1604;17.4216251988666;482;0;0;0;0;0;0;0;0;0;0;0;0;0
5377;-56.979166667;-26.9375000000705;11.2166667779287;388.723621839457;10.3000001907349;16.7000002861023;1525;23.891805626923;468;0;0;0;0;0;0;0;0;0;0;0;0;0
5378;-56.804166667;-26.9375000000705;11.1916669209798;389.773388484676;10.1999998092651;16.5666664441427;1541;22.1645914669234;469;0;0;0;0;0;0;0;0;0;0;0;0;0
5379;-56.6958333336667;-26.9375000000705;11.2083334128062;392.025388644832;10.5;16.7500001589457;1540;21.2141598962161;466;0;0;0;0;0;0;0;0;0;0;0;0;0
5380;-54.729166667;-26.9375000000705;11.625;375.585157190989;8.60000038146973;16.5833331743876;1597;15.109626492105;453;0;0;0;0;0;0;0;0;0;0;0;0;0
5381;-54.504166667;-26.9375000000705;11.5583333174388;367.368573457504;7.69999980926514;15.6166664759318;1707;12.3238178057909;466;0;0;0;0;0;0;0;0;0;0;0;0;0
5382;-53.5458333336667;-26.9375000000705;12.2583331664403;376.177713165023;6.80000019073486;15.2166665395101;1947;10.6037758533133;521;0;0;0;0;0;0;0;0;0;0;0;0;0
5383;-51.529166667;-26.9375000000705;11.4416669209798;323.356860214162;5.19999980926514;11.9000000953674;1705;17.0997495639112;496;0;0;0;0;0;0;0;0;0;0;0;0;0
5384;-51.3458333336667;-26.9375000000705;11.3666667143504;334.1871500501;5.90000009536743;12.5833334128062;1667;18.6185857493212;488;0;0;0;0;0;0;0;0;0;0;0;0;0
5385;-50.604166667;-26.9375000000705;11.4333332777023;325.878773550152;5.09999990463257;11.5333331425985;1567;18.3239972615495;447;0;0;0;0;0;0;0;0;0;0;0;0;0
5386;-50.4625000003333;-26.9375000000705;11.0416665077209;321.241367954132;5.30000019073486;11.5166668097178;1574;17.4897739698217;452;0;0;0;0;0;0;0;0;0;0;0;0;0
5387;-57.479166667;-26.9458333334034;10.5333329041799;397.880751155669;10.8000001907349;16.7333331108093;1443;27.414857492735;448;0;0;0;0;0;0;0;0;0;0;0;0;0
5388;-57.0208333336667;-26.9458333334034;11.4083331425985;392.002175644152;10.1999998092651;16.6833332379659;1521;23.5736271635381;467;0;0;0;0;0;0;0;0;0;0;0;0;0
5389;-56.729166667;-26.9458333334034;11.1916666030884;391.495529644003;10.3000001907349;16.5999999046326;1547;21.6158065033351;470;0;0;0;0;0;0;0;0;0;0;0;0;0
5390;-52.6458333336667;-26.9458333334034;11.3666667938232;337.449196893249;8;18.1833333969116;2063;9.65015730951529;555;0;0;0;0;0;0;0;0;0;0;0;0;0
5391;-55.7875000003333;-26.9541666667362;12.0083327293396;385.858687653139;9.60000038146973;16.6166666348775;1646;17.6202908664596;478;0;0;0;0;0;0;0;0;0;0;0;0;0
5392;-52.7208333336667;-26.9541666667362;11.7000001271566;349.05607718746;8;14.5000001589457;2016;10.2674386577215;543;0;0;0;0;0;0;0;0;0;0;0;0;0
5393;-52.5958333336667;-26.9541666667362;11.3583328723907;341.208582682053;8;14.3833333651225;2038;10.2544133595304;550;0;0;0;0;0;0;0;0;0;0;0;0;0
5394;-49.429166667;-26.9541666667362;10.0166666507721;322.552551742108;8.80000019073486;16.2833336194356;1674;20.3665475056718;530;0;0;0;0;0;0;0;0;0;0;0;0;0
5395;-56.904166667;-26.9625000000691;11.1666666666667;390.687030597286;10.3000001907349;16.5999999046326;1534;22.9180239870804;469;0;0;0;0;0;0;0;0;0;0;0;0;0
5396;-56.1875000003333;-26.9625000000691;11.1416669686635;385.139428963205;10.3999996185303;16.7166666984558;1623;18.4487675834965;475;0;0;0;0;0;0;0;0;0;0;0;0;0
5397;-53.3375000003333;-26.9625000000691;12.5666664044062;391.986980596428;7.09999990463257;15.5999998251597;1967;10.7057617580511;525;0;0;0;0;0;0;0;0;0;0;0;0;0
5398;-52.154166667;-26.9625000000691;12.8333332538605;331.885112895078;6.19999980926514;17.3333334922791;2037;14.4324247877493;579;0;0;0;0;0;0;0;0;0;0;0;0;0
5399;-51.8875000003333;-26.9625000000691;12.0666663646698;318.642961054047;5;11.933333158493;1849;16.0756548644694;538;0;0;0;0;0;0;0;0;0;0;0;0;0
5400;-51.8625000003333;-26.9625000000691;11.9583334922791;317.457652878047;4.90000009536743;11.7666666507721;1837;15.6946615620034;534;0;0;0;0;0;0;0;0;0;0;0;0;0
5401;-50.979166667;-26.9625000000691;11.9666667381922;329.907005867962;4.90000009536743;11.7500000794729;1616;17.1123249887151;460;0;0;0;0;0;0;0;0;0;0;0;0;0
5402;-50.779166667;-26.9625000000691;11.3750001589457;329.118145158;5.09999990463257;11.6166664759318;1589;17.1946056702982;447;0;0;0;0;0;0;0;0;0;0;0;0;0
5403;-49.7875000003333;-26.9625000000691;10.2749999761581;326.861513224724;7.5;13.3499999841054;1608;18.704787114003;492;0;0;0;0;0;0;0;0;0;0;0;0;0
5404;-49.6375000003333;-26.9625000000691;10.4999996026357;334.309566967661;8.89999961853027;14.9333330790202;1610;18.9299977157034;501;0;0;0;0;0;0;0;0;0;0;0;0;0
5405;-55.154166667;-26.9708333334019;11.9583333333333;380.82123420436;9.60000038146973;17.733333269755;1479;17.9346558218821;422;0;0;0;0;0;0;0;0;0;0;0;0;0
5406;-54.3208333336667;-26.9708333334019;12.3416665395101;376.680837706329;7;15.6000000635783;1746;11.8389835279738;468;0;0;0;0;0;0;0;0;0;0;0;0;0
5407;-53.0458333336667;-26.9708333334019;11.9916662772497;369.461904744944;7.30000019073486;18.6000000635783;2011;9.89497665111974;539;0;0;0;0;0;0;0;0;0;0;0;0;0
5408;-52.3625000003333;-26.9708333334019;12.2583336830139;347.962406821777;7.30000019073486;18.6000000635783;2024;12.3230856321869;560;0;0;0;0;0;0;0;0;0;0;0;0;0
5409;-51.7458333336667;-26.9708333334019;11.8250000874201;318.786456783962;4.90000009536743;11.7333334287008;1775;16.6529652777544;521;0;0;0;0;0;0;0;0;0;0;0;0;0
5410;-51.5958333336667;-26.9708333334019;11.7666668891907;325.841572364756;5.40000009536743;12.2333333492279;1725;18.2783714074215;509;0;0;0;0;0;0;0;0;0;0;0;0;0
5411;-50.854166667;-26.9708333334019;11.4499999682109;329.809407981403;5.09999990463257;11.7666665712992;1601;17.2193076680688;453;0;0;0;0;0;0;0;0;0;0;0;0;0
5412;-49.8875000003333;-26.9708333334019;10.7083331346512;333.012800359429;7.80000019073486;13.8500001430511;1596;17.7884811426416;482;0;0;0;0;0;0;0;0;0;0;0;0;0
5413;-49.1875000003333;-26.9708333334019;9.35000006357829;319.84964702002;9.69999980926514;15.2333331108093;1663;24.1010449097653;543;0;0;0;0;0;0;0;0;0;0;0;0;0
5414;-56.8875000003333;-26.9791666667348;11.2083333333333;391.561315599705;10.1999998092651;16.5833331743876;1538;22.5420365366436;468;0;0;0;0;0;0;0;0;0;0;0;0;0
5415;-53.4375000003333;-26.9791666667348;12.4999999602636;394.541363554166;7.09999990463257;15.699999888738;1956;10.5932409628304;518;0;0;0;0;0;0;0;0;0;0;0;0;0
5416;-49.9958333336667;-26.9791666667348;10.8916668891907;335.966201562636;7.69999980926514;14.0500000317891;1577;17.886931634799;477;0;0;0;0;0;0;0;0;0;0;0;0;0
5417;-49.629166667;-26.9791666667348;10.341666618983;329.690809861926;8.39999961853027;14.2499996821086;1620;19.0506848668874;503;0;0;0;0;0;0;0;0;0;0;0;0;0
5418;-49.4208333336667;-26.9791666667348;10.0083333651225;328.062186867818;9.60000038146973;15.3666667938232;1633;20.8740670185569;519;0;0;0;0;0;0;0;0;0;0;0;0;0
5419;-49.204166667;-26.9791666667348;9.3666668732961;315.906569675626;9;14.5666669209798;1665;23.9086715012745;544;0;0;0;0;0;0;0;0;0;0;0;0;0
5420;-54.329166667;-26.9875000000676;12.266666730245;378.116338113328;7.19999980926514;15.6999999682109;1740;12.0204991608111;469;0;0;0;0;0;0;0;0;0;0;0;0;0
5421;-53.929166667;-26.9875000000676;11.8833331267039;382.56015317627;7.30000019073486;15.4666665395101;1846;10.9599590398698;489;0;0;0;0;0;0;0;0;0;0;0;0;0
5422;-52.3875000003333;-26.9875000000676;11.8583332300186;344.036591942169;7.40000009536743;18.4333330790202;2045;11.5942146764641;562;0;0;0;0;0;0;0;0;0;0;0;0;0
5423;-48.6625000003333;-26.9875000000676;9.15833298365275;322.920788723171;10.8999996185303;15.6999999682109;1621;28.9926284710409;571;0;0;0;0;0;0;0;0;0;0;0;0;0
5424;-56.4875000003333;-26.9958333334004;10.899999777476;390.301941950206;10.6999998092651;16.7999998728434;1559;19.8585150795316;464;0;0;0;0;0;0;0;0;0;0;0;0;0
5425;-55.8708333336667;-26.9958333334004;11.5;383.727711794769;9.69999980926514;16.5166664123535;1667;17.5450854238694;487;0;0;0;0;0;0;0;0;0;0;0;0;0
5426;-54.629166667;-26.9958333334004;11.8333333730698;372.549566665383;7.90000009536743;15.9999999205271;1659;13.4877127260273;462;0;0;0;0;0;0;0;0;0;0;0;0;0
5427;-53.579166667;-26.9958333334004;12.2583332061768;378.436539683612;7;15.2666664123535;1936;10.3291006098224;514;0;0;0;0;0;0;0;0;0;0;0;0;0
5428;-53.079166667;-26.9958333334004;12.1999998092651;371.899302015657;7.30000019073486;18.6333333651225;1994;10.1096012658913;536;0;0;0;0;0;0;0;0;0;0;0;0;0
5429;-52.1708333336667;-26.9958333334004;12.0166665315628;325.079239938814;6.09999990463257;16.9166666666667;2048;13.8304679872333;586;0;0;0;0;0;0;0;0;0;0;0;0;0
5430;-50.3708333336667;-26.9958333334004;10.6500000158946;317.06752397809;5.09999990463257;11.1000003019969;1598;17.1261549254389;458;0;0;0;0;0;0;0;0;0;0;0;0;0
5431;-49.504166667;-26.9958333334004;10.2000001271566;326.658933750885;8.80000019073486;16.3000000317891;1637;19.7117725560901;512;0;0;0;0;0;0;0;0;0;0;0;0;0
5432;-49.0625000003333;-26.9958333334004;9.05833347638448;321.187143068695;10.3999996185303;15.7166665395101;1668;25.6203189307828;555;0;0;0;0;0;0;0;0;0;0;0;0;0
5433;-56.6208333336667;-27.0041666667333;10.9416667620341;393.096443438782;10.5;16.6666668256124;1552;20.5678991961297;467;0;0;0;0;0;0;0;0;0;0;0;0;0
5434;-56.0375000003333;-27.0041666667333;11.4749998251597;389.248256968887;10;16.6833330790202;1667;17.6032176198446;486;0;0;0;0;0;0;0;0;0;0;0;0;0
5435;-53.8625000003333;-27.0041666667333;12.2416668335597;394.049222718045;7.59999990463257;16.0000002384186;1843;11.7011052242201;490;0;0;0;0;0;0;0;0;0;0;0;0;0
5436;-53.4375000003333;-27.0041666667333;12.3083333969116;388.447521255937;7;21.6666665077209;1978;10.2491062695794;526;0;0;0;0;0;0;0;0;0;0;0;0;0
5437;-51.054166667;-27.0041666667333;11.5749996900558;334.263960572973;5.5;11.983333269755;1630;17.3134389220552;470;0;0;0;0;0;0;0;0;0;0;0;0;0
5438;-49.2875000003333;-27.0041666667333;9.68333339691162;325.433275860675;9.69999980926514;15.2999998728434;1632;22.9560698717342;529;0;0;0;0;0;0;0;0;0;0;0;0;0
5439;-56.0625000003333;-27.0125000000661;11.4416666825612;390.241532650085;10.1000003814697;16.766666730245;1655;18.0041429602238;484;0;0;0;0;0;0;0;0;0;0;0;0;0
5440;-54.704166667;-27.0125000000661;11.4999997615814;366.955109561593;7.80000019073486;15.7166666984558;1684;13.2071642924165;469;0;0;0;0;0;0;0;0;0;0;0;0;0
5441;-51.579166667;-27.0125000000661;11.8333334922791;331.511674825519;5.90000009536743;12.7333335876465;1736;19.6655989353418;520;0;0;0;0;0;0;0;0;0;0;0;0;0
5442;-51.379166667;-27.0125000000661;11.7833333015442;338.702952630446;5.90000009536743;12.7000002066294;1680;19.4768588296118;500;0;0;0;0;0;0;0;0;0;0;0;0;0
5443;-50.8375000003333;-27.0125000000661;11.3916666110357;326.868451305008;4.90000009536743;11.6000001430511;1605;16.9083973318411;457;0;0;0;0;0;0;0;0;0;0;0;0;0
5444;-56.1875000003333;-27.020833333399;11.1416668097178;386.502126876562;10.3999996185303;16.6999999682109;1638;18.6646630530005;480;0;0;0;0;0;0;0;0;0;0;0;0;0
5445;-54.779166667;-27.020833333399;11.6749997933706;368.056675572563;8;16.0500000317891;1658;13.4634333280096;464;0;0;0;0;0;0;0;0;0;0;0;0;0
5446;-53.6625000003333;-27.020833333399;12.5333331425985;396.17394242407;7.19999980926514;15.8333331743876;1881;11.3563042770985;496;0;0;0;0;0;0;0;0;0;0;0;0;0
5447;-53.4875000003333;-27.020833333399;12.4916663169861;391.526499140374;7.09999990463257;15.5833332538605;1948;10.4794026029201;515;0;0;0;0;0;0;0;0;0;0;0;0;0
5448;-50.8125000003333;-27.020833333399;11.474999944369;330.704889896227;4.90000009536743;11.6499996980031;1613;16.6692522290677;457;0;0;0;0;0;0;0;0;0;0;0;0;0
5449;-49.5875000003333;-27.020833333399;10.5249996980031;333.73319767021;8.89999961853027;14.9499998092651;1613;19.3272811781875;503;0;0;0;0;0;0;0;0;0;0;0;0;0
5450;-56.9708333336667;-27.0291666667318;11.3499999046326;390.65405646623;10.3000001907349;16.7166666984558;1499;23.4283971972657;460;0;0;0;0;0;0;0;0;0;0;0;0;0
5451;-55.904166667;-27.0291666667318;11.4833333492279;386.677780016574;9.89999961853027;16.633333047231;1677;17.6183437435436;491;0;0;0;0;0;0;0;0;0;0;0;0;0
5452;-53.8125000003333;-27.0291666667318;12.1249999602636;391.071520282251;7.40000009536743;15.7333333492279;1872;10.8365374084906;496;0;0;0;0;0;0;0;0;0;0;0;0;0
5453;-52.8208333336667;-27.0291666667318;11.6749997138977;345.795908212416;7.69999980926514;14.1999998092651;2014;9.93625109514414;546;0;0;0;0;0;0;0;0;0;0;0;0;0
5454;-52.229166667;-27.0291666667318;11.7583331267039;330.894972804492;6.5;17.3666667938232;2061;12.8805494078694;582;0;0;0;0;0;0;0;0;0;0;0;0;0
5455;-51.479166667;-27.0291666667318;12.0750002066294;338.621028517139;6;12.8666667938232;1717;19.6783044936456;513;0;0;0;0;0;0;0;0;0;0;0;0;0
5456;-51.304166667;-27.0291666667318;11.1250000397364;332.254395805855;5.69999980926514;12.2166667779287;1659;17.8423204746913;489;0;0;0;0;0;0;0;0;0;0;0;0;0
5457;-50.7625000003333;-27.0291666667318;11.5416665474574;331.197040503823;4.90000009536743;11.683333158493;1607;16.7160963564126;452;0;0;0;0;0;0;0;0;0;0;0;0;0
5458;-50.3208333336667;-27.0291666667318;10.2416667938232;312.442419931816;5;10.9500001271566;1632;16.2711370812728;465;0;0;0;0;0;0;0;0;0;0;0;0;0
5459;-50.1875000003333;-27.0291666667318;10.9999999205271;332.00377876317;6.5;13.0666667620341;1603;16.0350759936245;464;0;0;0;0;0;0;0;0;0;0;0;0;0
5460;-49.9375000003333;-27.0291666667318;10.6750000317891;331.130709550177;7.19999980926514;14.9999998410543;1615;16.8583396857901;479;0;0;0;0;0;0;0;0;0;0;0;0;0
5461;-57.3875000003333;-27.0375000000647;10.5999995072683;398.431586198899;10.6999998092651;16.6999998092651;1430;26.9255253530254;445;0;0;0;0;0;0;0;0;0;0;0;0;0
5462;-52.5958333336667;-27.0375000000647;11.950000166893;345.203068168919;7.59999990463257;20.983333269755;2055;10.0405817323318;548;0;0;0;0;0;0;0;0;0;0;0;0;0
5463;-51.354166667;-27.0375000000647;11.6583335002263;340.661963831461;6.30000019073486;13.0166666507721;1686;20.1077825238494;505;0;0;0;0;0;0;0;0;0;0;0;0;0
5464;-48.7458333336667;-27.0375000000647;8.96666677792867;320.350192106901;10.8000001907349;15.5;1643;27.9668661854301;570;0;0;0;0;0;0;0;0;0;0;0;0;0
5465;-56.829166667;-27.0458333333975;11.266666730245;391.326407905447;10.1000003814697;16.5499998728434;1527;22.3925621532544;467;0;0;0;0;0;0;0;0;0;0;0;0;0
5466;-54.6958333336667;-27.0458333333975;12.0500000317891;368.450893468783;7.5;15.7666665712992;1679;13.1842924735544;467;0;0;0;0;0;0;0;0;0;0;0;0;0
5467;-51.554166667;-27.0458333333975;11.8583331902822;332.300019768472;5.80000019073486;12.5833333333333;1719;19.4896436087414;515;0;0;0;0;0;0;0;0;0;0;0;0;0
5468;-49.4708333336667;-27.0458333333975;10.1666667461395;329.402590334143;9.10000038146973;16.6500000953674;1630;20.1202797533932;514;0;0;0;0;0;0;0;0;0;0;0;0;0
5469;-48.8708333336667;-27.0458333333975;9.33333365122477;328.401771940243;10.8999996185303;16.5500003496806;1663;26.1351237822457;563;0;0;0;0;0;0;0;0;0;0;0;0;0
5470;-57.3375000003333;-27.0541666667303;10.5999995072683;397.822672328791;10.8000001907349;16.6999998092651;1430;26.3655575164878;444;0;0;0;0;0;0;0;0;0;0;0;0;0
5471;-57.3208333336667;-27.0541666667303;10.5749994119008;397.298402857507;10.8000001907349;16.7166665395101;1432;26.1123496582481;445;0;0;0;0;0;0;0;0;0;0;0;0;0
5472;-56.754166667;-27.0541666667303;11.4583330949148;393.604869842167;10.1000003814697;16.6333333651225;1524;21.320071635561;464;0;0;0;0;0;0;0;0;0;0;0;0;0
5473;-55.829166667;-27.0541666667303;11.7333328723907;385.588892864143;9.5;16.3833332061768;1688;17.0300698107877;492;0;0;0;0;0;0;0;0;0;0;0;0;0
5474;-52.7125000003333;-27.0541666667303;12.8083333571752;342.666390900211;7;14.300000111262;1998;10.5990213476919;547;0;0;0;0;0;0;0;0;0;0;0;0;0
5475;-50.8375000003333;-27.0541666667303;11.4666668176651;327.05526135674;4.80000019073486;11.4666669368744;1614;16.2681518292;458;0;0;0;0;0;0;0;0;0;0;0;0;0
5476;-50.2458333336667;-27.0541666667303;10.8250002066294;331.116971022612;6.5;12.9333335558573;1602;16.2937736329527;460;0;0;0;0;0;0;0;0;0;0;0;0;0
5477;-57.279166667;-27.0625000000632;10.4666663010915;397.010624575821;10.8000001907349;16.6999999682109;1436;25.7799680466372;447;0;0;0;0;0;0;0;0;0;0;0;0;0
5478;-57.2458333336667;-27.0625000000632;10.4833329518636;396.781575760472;10.8000001907349;16.7166663805644;1443;25.6723048705139;448;0;0;0;0;0;0;0;0;0;0;0;0;0
5479;-54.804166667;-27.0625000000632;12.0333333015442;367.463668508883;7.69999980926514;16.0166664123535;1653;13.264981851752;460;0;0;0;0;0;0;0;0;0;0;0;0;0
5480;-54.0708333336667;-27.0625000000632;12.2499998410543;378.866925199026;7;15.5333331425985;1806;10.9133413312694;480;0;0;0;0;0;0;0;0;0;0;0;0;0
5481;-53.754166667;-27.0625000000632;12.4416665633519;397.515715362833;7.40000009536743;15.900000333786;1894;11.1364407287415;505;0;0;0;0;0;0;0;0;0;0;0;0;0
5482;-53.429166667;-27.0625000000632;12.558333158493;404.672291422702;7.19999980926514;15.9333332379659;1958;10.7840355854229;514;0;0;0;0;0;0;0;0;0;0;0;0;0
5483;-53.0458333336667;-27.0625000000632;12.5833332538605;393.974493552422;7.40000009536743;19.3666663169861;1959;10.9961239327321;528;0;0;0;0;0;0;0;0;0;0;0;0;0
5484;-52.729166667;-27.0625000000632;12.5500000317891;344.596827586197;7.09999990463257;14.3499999046326;1983;10.4250573500326;542;0;0;0;0;0;0;0;0;0;0;0;0;0
5485;-52.1958333336667;-27.0625000000632;11.5083332061768;331.068930942966;6.80000019073486;17.4833335876465;2034;13.1683102262336;578;0;0;0;0;0;0;0;0;0;0;0;0;0
5486;-51.2625000003333;-27.0625000000632;11.650000055631;343.146090981848;6.40000009536743;13.1333335240682;1690;18.9157669518788;501;0;0;0;0;0;0;0;0;0;0;0;0;0
5487;-51.1375000003333;-27.0625000000632;11.4500001271566;333.127968002997;5.80000019073486;12.3166667620341;1653;17.514672883706;482;0;0;0;0;0;0;0;0;0;0;0;0;0
5488;-49.6875000003333;-27.0625000000632;10.616666952769;335.010185086871;8.60000038146973;14.6833333969116;1602;19.0704376303944;495;0;0;0;0;0;0;0;0;0;0;0;0;0
5489;-49.5375000003333;-27.0625000000632;10.5249996980031;334.522222951329;9.30000019073486;17.1500000953674;1614;19.399910594974;506;0;0;0;0;0;0;0;0;0;0;0;0;0
5490;-49.4208333336667;-27.0625000000632;10.191666841507;331.994390632527;9.89999961853027;15.8499999046326;1615;20.5758357921907;512;0;0;0;0;0;0;0;0;0;0;0;0;0
5491;-56.5958333336667;-27.070833333396;11.133333047231;394.506776739987;10.3999996185303;16.6666666666667;1554;20.6664214141895;467;0;0;0;0;0;0;0;0;0;0;0;0;0
5492;-55.6875000003333;-27.070833333396;12.0666666030884;390.387323067031;9.80000019073486;17.6666668256124;1667;16.0204852174199;478;0;0;0;0;0;0;0;0;0;0;0;0;0
5493;-53.3458333336667;-27.070833333396;12.5166668891907;400.83151440979;7;22.0499998728434;1985;10.3809420814055;524;0;0;0;0;0;0;0;0;0;0;0;0;0
5494;-52.0208333336667;-27.070833333396;11.4166665871938;332.70471361537;6.69999980926514;17.4000000953674;1918;16.2824157398416;560;0;0;0;0;0;0;0;0;0;0;0;0;0
5495;-51.2375000003333;-27.070833333396;11.4999999205271;340.813421379419;6.30000019073486;12.9333333969116;1673;18.6563771995308;495;0;0;0;0;0;0;0;0;0;0;0;0;0
5496;-50.529166667;-27.070833333396;11.1416665315628;324.570521559317;4.90000009536743;11.3333334922791;1606;16.0906441344355;448;0;0;0;0;0;0;0;0;0;0;0;0;0
5497;-50.304166667;-27.070833333396;10.4916665554047;325.146542806228;5.90000009536743;12.1499996980031;1641;15.4684639331167;460;0;0;0;0;0;0;0;0;0;0;0;0;0
5498;-50.0375000003333;-27.070833333396;10.8249998092651;339.065944241292;8;18.5500000317891;1604;15.8959883763945;469;0;0;0;0;0;0;0;0;0;0;0;0;0
5499;-56.3375000003333;-27.0791666667289;11.0666663646698;389.978639859502;10.5;16.8166666030884;1604;19.1173269779913;469;0;0;0;0;0;0;0;0;0;0;0;0;0
5500;-55.804166667;-27.0791666667289;11.8166664441427;387.100719448806;9.5;17.2833336194356;1696;16.6861546563641;492;0;0;0;0;0;0;0;0;0;0;0;0;0
5501;-55.5875000003333;-27.0791666667289;11.641666730245;387.295143584049;10.1999998092651;17.8666667938232;1635;16.1465091631808;464;0;0;0;0;0;0;0;0;0;0;0;0;0
5502;-53.854166667;-27.0791666667289;12.1749995946884;394.913454891087;7.40000009536743;15.7833332220713;1853;10.8136141663651;492;0;0;0;0;0;0;0;0;0;0;0;0;0
5503;-52.8208333336667;-27.0791666667289;11.9416665633519;364.220568692539;7.90000009536743;14.6500001748403;1956;10.9045494666134;536;0;0;0;0;0;0;0;0;0;0;0;0;0
5504;-51.9458333336667;-27.0791666667289;11.5583331187566;333.394792696557;6.5;13.349999666214;1870;17.169149482537;552;0;0;0;0;0;0;0;0;0;0;0;0;0
5505;-51.054166667;-27.0791666667289;11.5249998172124;333.817168985539;5.69999980926514;12.1666666666667;1628;17.3808201781261;475;0;0;0;0;0;0;0;0;0;0;0;0;0
5506;-49.379166667;-27.0791666667289;9.95000004768372;325.009337829057;9;16.4000000953674;1635;21.3081491906537;520;0;0;0;0;0;0;0;0;0;0;0;0;0
5507;-56.554166667;-27.0875000000617;11.1249999205271;394.450842576482;10.3000001907349;16.6500000953674;1566;20.1158620133335;467;0;0;0;0;0;0;0;0;0;0;0;0;0
5508;-54.929166667;-27.0875000000617;11.7249999841054;373.743098573071;9.10000038146973;17.0666669209798;1579;15.2263236438714;447;0;0;0;0;0;0;0;0;0;0;0;0;0
5509;-54.1625000003333;-27.0875000000617;12.2083331743876;380.068527369001;7.19999980926514;15.6666665077209;1785;11.272069131332;478;0;0;0;0;0;0;0;0;0;0;0;0;0
5510;-53.029166667;-27.0875000000617;12.6416667699814;395.781493410096;7.59999990463257;19.6000000635783;1935;11.1130402511739;522;0;0;0;0;0;0;0;0;0;0;0;0;0
5511;-51.9375000003333;-27.0875000000617;11.9166667461395;338.223992358062;6.69999980926514;13.6833329200745;1853;17.7370367201152;550;0;0;0;0;0;0;0;0;0;0;0;0;0
5512;-50.854166667;-27.0875000000617;11.4833337068558;327.797968219167;4.80000019073486;11.4833336671193;1619;16.5723352892991;462;0;0;0;0;0;0;0;0;0;0;0;0;0
5513;-50.3375000003333;-27.0875000000617;10.4166665871938;320.211822519486;5.5;11.5833331743876;1638;15.1335651248617;456;0;0;0;0;0;0;0;0;0;0;0;0;0
5514;-56.6125000003333;-27.0958333333946;11.149999777476;394.585499349386;10.3000001907349;16.6833335558573;1552;20.1976861361258;466;0;0;0;0;0;0;0;0;0;0;0;0;0
5515;-54.5958333336667;-27.0958333333946;12.3000000317891;374.599785524617;7.5;15.9499999682109;1686;12.9910273803885;467;0;0;0;0;0;0;0;0;0;0;0;0;0
5516;-54.3208333336667;-27.0958333333946;12.0500000715256;376.529207908464;7.40000009536743;15.6833329995473;1756;11.519693401175;473;0;0;0;0;0;0;0;0;0;0;0;0;0
5517;-52.1375000003333;-27.0958333333946;11.4583335320155;338.011954875498;7.09999990463257;17.8166669209798;1964;14.2922851495389;563;0;0;0;0;0;0;0;0;0;0;0;0;0
5518;-49.904166667;-27.0958333333946;10.6916665236155;338.737345215665;8.30000019073486;16.0500003496806;1618;16.0306898942942;478;0;0;0;0;0;0;0;0;0;0;0;0;0
5519;-55.729166667;-27.1041666667274;11.9500000476837;389.79891351889;9.89999961853027;17.6666665077209;1685;16.1826208024636;486;0;0;0;0;0;0;0;0;0;0;0;0;0
5520;-53.6708333336667;-27.1041666667274;12.4416666825612;397.080977761096;7.30000019073486;15.8166667620341;1897;10.739733191849;497;0;0;0;0;0;0;0;0;0;0;0;0;0
5521;-53.2625000003333;-27.1041666667274;12.675000111262;411.214728442845;7.09999990463257;15.8833331267039;1950;10.8989633766732;521;0;0;0;0;0;0;0;0;0;0;0;0;0
5522;-52.0625000003333;-27.1041666667274;11.4000002145767;337.08530589163;7.09999990463257;17.7500001589457;1919;15.773617044007;559;0;0;0;0;0;0;0;0;0;0;0;0;0
5523;-51.8125000003333;-27.1041666667274;12.000000278155;331.781228342303;6.19999980926514;13.0999999841054;1788;18.6969451402029;539;0;0;0;0;0;0;0;0;0;0;0;0;0
5524;-51.3208333336667;-27.1041666667274;11.3749998807907;342.520462601192;6.59999990463257;17.3499997456868;1690;19.9415291812693;508;0;0;0;0;0;0;0;0;0;0;0;0;0
5525;-51.2375000003333;-27.1041666667274;11.4666667381922;344.484678194054;6.59999990463257;13.1833334763845;1677;19.384330276239;499;0;0;0;0;0;0;0;0;0;0;0;0;0
5526;-51.0625000003333;-27.1041666667274;11.6833330790202;336.51175019873;6;12.5000000794729;1627;17.9080849393565;476;0;0;0;0;0;0;0;0;0;0;0;0;0
5527;-50.3875000003333;-27.1041666667274;10.483333269755;321.677666032992;5.40000009536743;11.3499997456868;1629;15.2759507863075;451;0;0;0;0;0;0;0;0;0;0;0;0;0
